CustomerID,Gender,AgeCategory,Duration,Companion,Accomodation,Rating,Upgrade,Reschedule,CancellationFee,Acitivity,NotCancelled
2022292,F,18-29,15,8,Hostel,High,1,0,0,Modifying Booking,0
2022292,F,18-29,15,8,Hostel,High,1,0,0,Modification Confirm,0
2015441,F,40-49,4,5,Resort,Low,0,0,1,Modifying Booking,0
2015441,F,40-49,4,5,Resort,Low,0,0,1,Modification Confirm,0
1996611,F,30-39,25,8,Hostel,Middle,0,0,1,Modifying Booking,0
1996611,F,30-39,25,8,Hostel,Middle,0,0,1,Modification Confirm,0
1502681,F,18-29,12,11,Resort,Low,1,1,1,Modifying Booking,0
1502681,F,18-29,12,11,Resort,Low,1,1,1,Modification Confirm,0
2035514,M,40-49,4,5,Hotel,High,1,0,1,Modifying Booking,0
2035514,M,40-49,4,5,Hotel,High,1,0,1,Modification Confirm,0
1753809,F,50-65,23,13,Hostel,Low,0,1,0,Modifying Booking,0
1753809,F,50-65,23,13,Hostel,Low,0,1,0,Modification Confirm,0
218410,F,50-65,2,4,Hotel,High,1,0,1,Modifying Booking,0
218410,F,50-65,2,4,Hotel,High,1,0,1,Modification Confirm,0
217783,F,50-65,14,10,Hostel,Middle,1,0,1,Modifying Booking,0
217783,F,50-65,14,10,Hostel,Middle,1,0,1,Modification Confirm,0
1949533,M,40-49,10,10,Hostel,High,1,1,1,Modifying Booking,0
1949533,M,40-49,10,10,Hostel,High,1,1,1,Modification Confirm,0
2043395,M,50-65,23,2,Hotel,Low,0,1,1,Modifying Booking,0
2043395,M,50-65,23,2,Hotel,Low,0,1,1,Modification Confirm,0
1988166,F,50-65,27,4,Hotel,High,0,1,1,Modifying Booking,0
1988166,F,50-65,27,4,Hotel,High,0,1,1,Modification Confirm,0
1573071,F,30-39,7,1,Hostel,Low,0,1,1,Modifying Booking,0
1573071,F,30-39,7,1,Hostel,Low,0,1,1,Modification Confirm,0
2010446,M,50-65,2,9,Hotel,Middle,0,0,0,Modifying Booking,0
2010446,M,50-65,2,9,Hotel,Middle,0,0,0,Modification Confirm,0
1929208,M,50-65,11,6,Hotel,Low,1,0,1,Modifying Booking,0
1929208,M,50-65,11,6,Hotel,Low,1,0,1,Modification Confirm,0
2016756,F,50-65,7,9,Resort,High,1,0,0,Modifying Booking,0
2016756,F,50-65,7,9,Resort,High,1,0,0,Modification Confirm,0
1948479,F,50-65,16,12,Hotel,Middle,1,0,1,Modifying Booking,0
1948479,F,50-65,16,12,Hotel,Middle,1,0,1,Modification Confirm,0
1610331,F,50-65,6,8,Hostel,Middle,1,0,0,Modifying Booking,0
1610331,F,50-65,6,8,Hostel,Middle,1,0,0,Modification Confirm,0
2033944,M,40-49,1,11,Hotel,Low,1,0,1,Modifying Booking,0
2033944,M,40-49,1,11,Hotel,Low,1,0,1,Modification Confirm,0
1257496,F,18-29,21,9,Hotel,High,0,0,1,Modifying Booking,0
1257496,F,18-29,21,9,Hotel,High,0,0,1,Modification Confirm,0
2038498,M,50-65,26,9,Hotel,Low,0,1,1,Modifying Booking,0
2038498,M,50-65,26,9,Hotel,Low,0,1,1,Modification Confirm,0
2024856,F,50-65,10,4,Hotel,High,0,0,0,Modifying Booking,0
2024856,F,50-65,10,4,Hotel,High,0,0,0,Modification Confirm,0
1269944,F,40-49,6,6,Hostel,Low,0,1,0,Modifying Booking,0
1269944,F,40-49,6,6,Hostel,Low,0,1,0,Modification Confirm,0
2021742,M,50-65,26,12,Hostel,Middle,1,0,0,Modifying Booking,0
2021742,M,50-65,26,12,Hostel,Middle,1,0,0,Modification Confirm,0
608784,M,40-49,1,3,Hostel,Low,0,1,1,Modifying Booking,0
608784,M,40-49,1,3,Hostel,Low,0,1,1,Modification Confirm,0
1229529,F,40-49,5,4,Hostel,High,1,0,0,Modifying Booking,0
1229529,F,40-49,5,4,Hostel,High,1,0,0,Modification Confirm,0
1233030,F,40-49,2,9,Resort,Low,1,0,1,Modifying Booking,0
1233030,F,40-49,2,9,Resort,Low,1,0,1,Modification Confirm,0
478323,F,30-39,2,9,Hotel,Low,0,0,1,Modifying Booking,0
478323,F,30-39,2,9,Hotel,Low,0,0,1,Modification Confirm,0
57387,M,50-65,2,14,Hostel,Low,1,0,0,Modifying Booking,0
57387,M,50-65,2,14,Hostel,Low,1,0,0,Modification Confirm,0
1271578,F,50-65,11,11,Hostel,Low,1,0,0,Modifying Booking,0
1271578,F,50-65,11,11,Hostel,Low,1,0,0,Modification Confirm,0
835858,M,30-39,12,5,Hotel,High,0,1,1,Modifying Booking,0
835858,M,30-39,12,5,Hotel,High,0,1,1,Modification Confirm,0
2036234,M,18-29,26,10,Resort,High,0,0,1,Modifying Booking,0
2036234,M,18-29,26,10,Resort,High,0,0,1,Modification Confirm,0
2028381,M,40-49,24,3,Hotel,Middle,0,0,1,Modifying Booking,0
2028381,M,40-49,24,3,Hotel,Middle,0,0,1,Modification Confirm,0
1695202,F,50-65,25,11,Resort,Low,0,0,1,Modifying Booking,0
1695202,F,50-65,25,11,Resort,Low,0,0,1,Modification Confirm,0
1975730,F,50-65,18,12,Resort,Middle,0,1,1,Modifying Booking,0
1975730,F,50-65,18,12,Resort,Middle,0,1,1,Modification Confirm,0
2048349,M,50-65,15,1,Hostel,High,0,1,1,Modifying Booking,0
2048349,M,50-65,15,1,Hostel,High,0,1,1,Modification Confirm,0
207694,M,30-39,16,9,Hotel,Low,1,1,0,Modifying Booking,0
207694,M,30-39,16,9,Hotel,Low,1,1,0,Modification Confirm,0
2008022,F,50-65,21,4,Hotel,Low,1,0,1,Modifying Booking,0
2008022,F,50-65,21,4,Hotel,Low,1,0,1,Modification Confirm,0
1523139,F,40-49,18,14,Resort,High,1,0,0,Modifying Booking,0
1523139,F,40-49,18,14,Resort,High,1,0,0,Modification Confirm,0
698009,F,50-65,7,6,Resort,Middle,0,1,1,Modifying Booking,0
698009,F,50-65,7,6,Resort,Middle,0,1,1,Modification Confirm,0
2016511,F,50-65,11,6,Resort,High,0,1,1,Modifying Booking,0
2016511,F,50-65,11,6,Resort,High,0,1,1,Modification Confirm,0
1544293,M,50-65,4,2,Resort,High,1,0,1,Modifying Booking,0
1544293,M,50-65,4,2,Resort,High,1,0,1,Modification Confirm,0
2033733,M,50-65,15,4,Hostel,High,1,1,0,Modifying Booking,0
2033733,M,50-65,15,4,Hostel,High,1,1,0,Modification Confirm,0
1630348,F,18-29,22,10,Hotel,Low,0,0,1,Modifying Booking,0
1630348,F,18-29,22,10,Hotel,Low,0,0,1,Modification Confirm,0
2009795,M,50-65,24,7,Hotel,Middle,0,0,0,Modifying Booking,0
2009795,M,50-65,24,7,Hotel,Middle,0,0,0,Modification Confirm,0
1357937,F,40-49,1,14,Hostel,Middle,1,1,0,Modifying Booking,0
1357937,F,40-49,1,14,Hostel,Middle,1,1,0,Modification Confirm,0
1686567,F,50-65,27,7,Hostel,Low,0,0,0,Modifying Booking,0
1686567,F,50-65,27,7,Hostel,Low,0,0,0,Modification Confirm,0
167893,F,40-49,3,12,Hotel,Middle,1,1,0,Modifying Booking,0
167893,F,40-49,3,12,Hotel,Middle,1,1,0,Modification Confirm,0
2049089,F,18-29,2,5,Hotel,High,0,0,1,Modifying Booking,0
2049089,F,18-29,2,5,Hotel,High,0,0,1,Modification Confirm,0
2015450,M,50-65,5,4,Hostel,Low,1,1,1,Modifying Booking,0
2015450,M,50-65,5,4,Hostel,Low,1,1,1,Modification Confirm,0
212898,F,50-65,13,8,Resort,Low,1,0,0,Modifying Booking,0
212898,F,50-65,13,8,Resort,Low,1,0,0,Modification Confirm,0
2040280,M,50-65,3,12,Resort,Low,0,1,0,Modifying Booking,0
2040280,M,50-65,3,12,Resort,Low,0,1,0,Modification Confirm,0
844016,F,50-65,15,10,Hostel,Middle,1,1,1,Modifying Booking,0
844016,F,50-65,15,10,Hostel,Middle,1,1,1,Modification Confirm,0
484408,F,40-49,16,14,Hostel,Middle,0,0,0,Modifying Booking,0
484408,F,40-49,16,14,Hostel,Middle,0,0,0,Modification Confirm,0
2015152,F,18-29,20,9,Hotel,High,0,1,0,Modifying Booking,0
2015152,F,18-29,20,9,Hotel,High,0,1,0,Modification Confirm,0
408977,F,40-49,13,2,Resort,Middle,1,0,1,Modifying Booking,0
408977,F,40-49,13,2,Resort,Middle,1,0,1,Modification Confirm,0
998355,F,30-39,1,10,Hotel,Middle,1,1,0,Modifying Booking,0
998355,F,30-39,1,10,Hotel,Middle,1,1,0,Modification Confirm,0
2016752,F,50-65,1,12,Hostel,High,0,1,1,Modifying Booking,0
2016752,F,50-65,1,12,Hostel,High,0,1,1,Modification Confirm,0
153552,F,40-49,24,2,Hostel,High,1,1,1,Modifying Booking,0
153552,F,40-49,24,2,Hostel,High,1,1,1,Modification Confirm,0
2028707,F,50-65,25,2,Resort,Middle,0,0,0,Modifying Booking,0
2028707,F,50-65,25,2,Resort,Middle,0,0,0,Modification Confirm,0
1616556,F,50-65,16,3,Hotel,High,0,0,0,Modifying Booking,0
1616556,F,50-65,16,3,Hotel,High,0,0,0,Modification Confirm,0
2015631,F,18-29,20,12,Resort,High,1,1,1,Modifying Booking,0
2015631,F,18-29,20,12,Resort,High,1,1,1,Modification Confirm,0
2047503,F,30-39,11,7,Hotel,Middle,0,1,0,Modifying Booking,0
2047503,F,30-39,11,7,Hotel,Middle,0,1,0,Modification Confirm,0
347101,F,30-39,21,10,Hotel,Low,1,1,0,Modifying Booking,0
347101,F,30-39,21,10,Hotel,Low,1,1,0,Modification Confirm,0
995759,F,30-39,6,1,Hostel,High,1,1,1,Modifying Booking,0
995759,F,30-39,6,1,Hostel,High,1,1,1,Modification Confirm,0
2045546,F,18-29,26,2,Hotel,Middle,0,0,1,Modifying Booking,0
2045546,F,18-29,26,2,Hotel,Middle,0,0,1,Modification Confirm,0
1086699,M,30-39,13,6,Hostel,High,0,1,0,Modifying Booking,0
1086699,M,30-39,13,6,Hostel,High,0,1,0,Modification Confirm,0
2032221,F,40-49,22,12,Hostel,High,0,0,1,Modifying Booking,0
2032221,F,40-49,22,12,Hostel,High,0,0,1,Modification Confirm,0
2015385,F,40-49,20,9,Resort,Middle,0,0,1,Modifying Booking,0
2015385,F,40-49,20,9,Resort,Middle,0,0,1,Modification Confirm,0
2042494,F,40-49,26,7,Hotel,High,0,0,1,Modifying Booking,0
2042494,F,40-49,26,7,Hotel,High,0,0,1,Modification Confirm,0
1762314,F,50-65,20,9,Hotel,Middle,0,1,1,Modifying Booking,0
1762314,F,50-65,20,9,Hotel,Middle,0,1,1,Modification Confirm,0
855301,F,50-65,4,14,Hotel,Middle,0,1,0,Modifying Booking,0
855301,F,50-65,4,14,Hotel,Middle,0,1,0,Modification Confirm,0
1738611,M,40-49,13,4,Hotel,High,0,1,1,Modifying Booking,0
1738611,M,40-49,13,4,Hotel,High,0,1,1,Modification Confirm,0
24456,M,50-65,6,7,Resort,Low,1,0,0,Modifying Booking,0
24456,M,50-65,6,7,Resort,Low,1,0,0,Modification Confirm,0
516256,M,30-39,17,5,Resort,Middle,1,1,1,Modifying Booking,0
516256,M,30-39,17,5,Resort,Middle,1,1,1,Modification Confirm,0
938261,M,30-39,19,4,Hostel,Middle,1,0,0,Modifying Booking,0
938261,M,30-39,19,4,Hostel,Middle,1,0,0,Modification Confirm,0
208163,M,30-39,27,1,Hotel,Low,1,1,0,Modifying Booking,0
208163,M,30-39,27,1,Hotel,Low,1,1,0,Modification Confirm,0
2026626,M,30-39,1,7,Resort,Low,0,0,0,Modifying Booking,0
2026626,M,30-39,1,7,Resort,Low,0,0,0,Modification Confirm,0
2006486,M,30-39,11,4,Hotel,Low,0,1,0,Modifying Booking,0
2006486,M,30-39,11,4,Hotel,Low,0,1,0,Modification Confirm,0
1201305,M,50-65,3,5,Hostel,Middle,1,1,0,Modifying Booking,0
1201305,M,50-65,3,5,Hostel,Middle,1,1,0,Modification Confirm,0
655869,M,40-49,17,9,Hotel,Low,0,1,1,Modifying Booking,0
655869,M,40-49,17,9,Hotel,Low,0,1,1,Modification Confirm,0
1847233,F,50-65,8,3,Hostel,Low,0,1,1,Modifying Booking,0
1847233,F,50-65,8,3,Hostel,Low,0,1,1,Modification Confirm,0
2019409,F,30-39,19,2,Hotel,High,1,1,0,Modifying Booking,0
2019409,F,30-39,19,2,Hotel,High,1,1,0,Modification Confirm,0
194338,M,40-49,18,3,Hotel,High,0,0,0,Modifying Booking,0
194338,M,40-49,18,3,Hotel,High,0,0,0,Modification Confirm,0
1495823,F,40-49,24,13,Hostel,Middle,1,1,1,Modifying Booking,0
1495823,F,40-49,24,13,Hostel,Middle,1,1,1,Modification Confirm,0
205037,M,40-49,19,5,Resort,Middle,0,0,1,Modifying Booking,0
205037,M,40-49,19,5,Resort,Middle,0,0,1,Modification Confirm,0
1518080,M,40-49,8,8,Hostel,High,1,1,1,Modifying Booking,0
1518080,M,40-49,8,8,Hostel,High,1,1,1,Modification Confirm,0
744450,F,50-65,27,2,Hotel,High,1,0,0,Modifying Booking,0
744450,F,50-65,27,2,Hotel,High,1,0,0,Modification Confirm,0
1841294,M,30-39,18,14,Hostel,Low,0,1,1,Modifying Booking,0
1841294,M,30-39,18,14,Hostel,Low,0,1,1,Modification Confirm,0
145122,F,30-39,10,10,Resort,High,1,0,1,Modifying Booking,0
145122,F,30-39,10,10,Resort,High,1,0,1,Modification Confirm,0
1110569,F,30-39,10,5,Resort,High,1,0,1,Modifying Booking,0
1110569,F,30-39,10,5,Resort,High,1,0,1,Modification Confirm,0
2214253,F,18-29,26,12,Hostel,Low,1,0,1,Modifying Booking,0
2214253,F,18-29,26,12,Hostel,Low,1,0,1,Modification Confirm,0
1033386,F,40-49,4,10,Hostel,Low,1,1,1,Modifying Booking,0
1033386,F,40-49,4,10,Hostel,Low,1,1,1,Modification Confirm,0
1660334,F,50-65,4,4,Hotel,High,0,1,1,Modifying Booking,0
1660334,F,50-65,4,4,Hotel,High,0,1,1,Modification Confirm,0
28112,M,40-49,7,8,Resort,High,1,1,0,Modifying Booking,0
28112,M,40-49,7,8,Resort,High,1,1,0,Modification Confirm,0
853856,M,40-49,24,6,Hostel,High,0,0,1,Modifying Booking,0
853856,M,40-49,24,6,Hostel,High,0,0,1,Modification Confirm,0
47098,F,50-65,3,6,Resort,Low,0,1,0,Modifying Booking,0
47098,F,50-65,3,6,Resort,Low,0,1,0,Modification Confirm,0
1726023,M,50-65,17,6,Hotel,High,0,0,0,Modifying Booking,0
1726023,M,50-65,17,6,Hotel,High,0,0,0,Modification Confirm,0
897351,M,30-39,23,3,Hostel,Middle,0,1,0,Modifying Booking,0
897351,M,30-39,23,3,Hostel,Middle,0,1,0,Modification Confirm,0
893018,M,40-49,24,14,Hotel,Middle,1,1,1,Modifying Booking,0
893018,M,40-49,24,14,Hotel,Middle,1,1,1,Modification Confirm,0
1385575,F,50-65,5,6,Resort,Middle,0,0,1,Modifying Booking,0
1385575,F,50-65,5,6,Resort,Middle,0,0,1,Modification Confirm,0
1774398,M,50-65,26,14,Hotel,High,0,0,0,Modifying Booking,0
1774398,M,50-65,26,14,Hotel,High,0,0,0,Modification Confirm,0
1793690,F,50-65,8,9,Hotel,High,0,1,1,Modifying Booking,0
1793690,F,50-65,8,9,Hotel,High,0,1,1,Modification Confirm,0
2016666,F,50-65,23,9,Resort,Low,0,0,1,Modifying Booking,0
2016666,F,50-65,23,9,Resort,Low,0,0,1,Modification Confirm,0
36761,M,50-65,2,12,Hostel,Middle,0,0,0,Modifying Booking,0
36761,M,50-65,2,12,Hostel,Middle,0,0,0,Modification Confirm,0
2028407,F,40-49,26,9,Hotel,Middle,0,1,1,Modifying Booking,0
2028407,F,40-49,26,9,Hotel,Middle,0,1,1,Modification Confirm,0
2024632,M,40-49,25,11,Resort,Low,1,0,1,Modifying Booking,0
2024632,M,40-49,25,11,Resort,Low,1,0,1,Modification Confirm,0
658266,M,50-65,25,9,Resort,Low,1,0,0,Modifying Booking,0
658266,M,50-65,25,9,Resort,Low,1,0,0,Modification Confirm,0
2014803,F,18-29,18,11,Resort,High,0,1,1,Modifying Booking,0
2014803,F,18-29,18,11,Resort,High,0,1,1,Modification Confirm,0
1963352,F,18-29,7,6,Hostel,Middle,1,1,1,Modifying Booking,0
1963352,F,18-29,7,6,Hostel,Middle,1,1,1,Modification Confirm,0
2046542,F,50-65,1,10,Hostel,Middle,0,0,1,Modifying Booking,0
2046542,F,50-65,1,10,Hostel,Middle,0,0,1,Modification Confirm,0
1488353,F,50-65,23,3,Resort,High,0,0,0,Modifying Booking,0
1488353,F,50-65,23,3,Resort,High,0,0,0,Modification Confirm,0
437706,F,30-39,24,1,Hotel,High,1,1,1,Modifying Booking,0
437706,F,30-39,24,1,Hotel,High,1,1,1,Modification Confirm,0
884282,M,50-65,19,1,Hotel,Middle,1,1,1,Modifying Booking,0
884282,M,50-65,19,1,Hotel,Middle,1,1,1,Modification Confirm,0
113852,F,30-39,10,12,Resort,Middle,1,1,0,Modifying Booking,0
113852,F,30-39,10,12,Resort,Middle,1,1,0,Modification Confirm,0
787926,F,40-49,21,11,Hotel,Middle,1,1,0,Modifying Booking,0
787926,F,40-49,21,11,Hotel,Middle,1,1,0,Modification Confirm,0
1264181,F,30-39,6,1,Hotel,Low,0,1,1,Modifying Booking,0
1264181,F,30-39,6,1,Hotel,Low,0,1,1,Modification Confirm,0
2042265,F,50-65,13,8,Hotel,High,1,1,0,Modifying Booking,0
2042265,F,50-65,13,8,Hotel,High,1,1,0,Modification Confirm,0
2044382,M,40-49,25,4,Hostel,Middle,1,0,1,Modifying Booking,0
2044382,M,40-49,25,4,Hostel,Middle,1,0,1,Modification Confirm,0
2025182,F,50-65,17,12,Hostel,Low,0,1,0,Modifying Booking,0
2025182,F,50-65,17,12,Hostel,Low,0,1,0,Modification Confirm,0
2012260,M,40-49,5,10,Hotel,Middle,1,1,0,Modifying Booking,0
2012260,M,40-49,5,10,Hotel,Middle,1,1,0,Modification Confirm,0
894933,F,50-65,23,4,Hostel,Low,1,0,0,Modifying Booking,0
894933,F,50-65,23,4,Hostel,Low,1,0,0,Modification Confirm,0
2027030,M,50-65,21,2,Hotel,Middle,1,1,1,Modifying Booking,0
2027030,M,50-65,21,2,Hotel,Middle,1,1,1,Modification Confirm,0
232926,M,50-65,27,12,Resort,Low,0,0,0,Modifying Booking,0
232926,M,50-65,27,12,Resort,Low,0,0,0,Modification Confirm,0
1793611,F,30-39,26,4,Hostel,Low,0,0,1,Modifying Booking,0
1793611,F,30-39,26,4,Hostel,Low,0,0,1,Modification Confirm,0
2010794,M,50-65,8,6,Hotel,Middle,1,1,1,Modifying Booking,0
2010794,M,50-65,8,6,Hotel,Middle,1,1,1,Modification Confirm,0
1556341,F,40-49,20,2,Resort,Low,0,0,0,Modifying Booking,0
1556341,F,40-49,20,2,Resort,Low,0,0,0,Modification Confirm,0
89772,M,30-39,27,7,Hotel,High,1,0,0,Modifying Booking,0
89772,M,30-39,27,7,Hotel,High,1,0,0,Modification Confirm,0
837621,F,30-39,22,2,Resort,Middle,1,0,1,Modifying Booking,0
837621,F,30-39,22,2,Resort,Middle,1,0,1,Modification Confirm,0
2037591,M,50-65,15,9,Hotel,High,0,0,0,Modifying Booking,0
2037591,M,50-65,15,9,Hotel,High,0,0,0,Modification Confirm,0
2027460,F,40-49,27,2,Hotel,Middle,0,1,0,Modifying Booking,0
2027460,F,40-49,27,2,Hotel,Middle,0,1,0,Modification Confirm,0
2022991,M,40-49,25,12,Hotel,Low,1,0,1,Modifying Booking,0
2022991,M,40-49,25,12,Hotel,Low,1,0,1,Modification Confirm,0
2044473,M,50-65,4,11,Hotel,Middle,1,1,0,Modifying Booking,0
2044473,M,50-65,4,11,Hotel,Middle,1,1,0,Modification Confirm,0
2054496,M,50-65,10,12,Resort,Middle,1,1,0,Modifying Booking,0
2054496,M,50-65,10,12,Resort,Middle,1,1,0,Modification Confirm,0
199513,M,50-65,2,7,Hostel,Low,1,0,0,Modifying Booking,0
199513,M,50-65,2,7,Hostel,Low,1,0,0,Modification Confirm,0
1787157,M,40-49,22,6,Hotel,High,1,0,1,Modifying Booking,0
1787157,M,40-49,22,6,Hotel,High,1,0,1,Modification Confirm,0
858517,M,30-39,14,10,Hotel,Middle,0,0,0,Modifying Booking,0
858517,M,30-39,14,10,Hotel,Middle,0,0,0,Modification Confirm,0
2012173,F,30-39,5,3,Hotel,High,1,1,0,Modifying Booking,0
2012173,F,30-39,5,3,Hotel,High,1,1,0,Modification Confirm,0
361558,M,30-39,13,10,Resort,Low,1,0,0,Modifying Booking,0
361558,M,30-39,13,10,Resort,Low,1,0,0,Modification Confirm,0
2020517,F,40-49,23,14,Resort,Middle,1,0,0,Modifying Booking,0
2020517,F,40-49,23,14,Resort,Middle,1,0,0,Modification Confirm,0
2039938,M,18-29,1,4,Resort,Middle,0,1,0,Modifying Booking,0
2039938,M,18-29,1,4,Resort,Middle,0,1,0,Modification Confirm,0
1270601,F,30-39,2,13,Hostel,Middle,1,0,0,Modifying Booking,0
1270601,F,30-39,2,13,Hostel,Middle,1,0,0,Modification Confirm,0
2021604,F,30-39,10,1,Hostel,Low,0,0,1,Modifying Booking,0
2021604,F,30-39,10,1,Hostel,Low,0,0,1,Modification Confirm,0
521075,M,40-49,25,7,Resort,Low,0,1,0,Modifying Booking,0
521075,M,40-49,25,7,Resort,Low,0,1,0,Modification Confirm,0
2021139,F,30-39,8,8,Hostel,Middle,1,1,1,Modifying Booking,0
2021139,F,30-39,8,8,Hostel,Middle,1,1,1,Modification Confirm,0
1985476,F,18-29,15,7,Hostel,Low,1,1,1,Modifying Booking,0
1985476,F,18-29,15,7,Hostel,Low,1,1,1,Modification Confirm,0
2023690,F,50-65,2,12,Hostel,High,0,1,1,Modifying Booking,0
2023690,F,50-65,2,12,Hostel,High,0,1,1,Modification Confirm,0
2035177,M,30-39,1,14,Hostel,Middle,0,0,1,Modifying Booking,0
2035177,M,30-39,1,14,Hostel,Middle,0,0,1,Modification Confirm,0
1071183,F,18-29,8,6,Hostel,Middle,1,0,0,Modifying Booking,0
1071183,F,18-29,8,6,Hostel,Middle,1,0,0,Modification Confirm,0
2036535,F,40-49,10,11,Resort,Low,1,1,1,Modifying Booking,0
2036535,F,40-49,10,11,Resort,Low,1,1,1,Modification Confirm,0
804701,M,50-65,1,9,Hostel,Middle,0,0,1,Modifying Booking,0
804701,M,50-65,1,9,Hostel,Middle,0,0,1,Modification Confirm,0
2009297,F,18-29,21,2,Resort,High,0,1,1,Modifying Booking,0
2009297,F,18-29,21,2,Resort,High,0,1,1,Modification Confirm,0
1807950,M,50-65,27,7,Hostel,Low,1,1,0,Modifying Booking,0
1807950,M,50-65,27,7,Hostel,Low,1,1,0,Modification Confirm,0
2044217,F,50-65,7,10,Hostel,Middle,0,0,0,Modifying Booking,0
2044217,F,50-65,7,10,Hostel,Middle,0,0,0,Modification Confirm,0
2024176,F,18-29,7,4,Hotel,Low,1,0,0,Modifying Booking,0
2024176,F,18-29,7,4,Hotel,Low,1,0,0,Modification Confirm,0
356120,M,30-39,9,14,Resort,Middle,1,0,1,Modifying Booking,0
356120,M,30-39,9,14,Resort,Middle,1,0,1,Modification Confirm,0
2078677,F,50-65,17,13,Hotel,Middle,0,1,1,Modifying Booking,0
2078677,F,50-65,17,13,Hotel,Middle,0,1,1,Modification Confirm,0
2030253,F,18-29,25,7,Resort,Middle,0,1,1,Modifying Booking,0
2030253,F,18-29,25,7,Resort,Middle,0,1,1,Modification Confirm,0
905817,M,30-39,21,2,Hotel,Low,1,1,0,Modifying Booking,0
905817,M,30-39,21,2,Hotel,Low,1,1,0,Modification Confirm,0
1199869,F,50-65,18,12,Hostel,Middle,0,0,0,Modifying Booking,0
1199869,F,50-65,18,12,Hostel,Middle,0,0,0,Modification Confirm,0
2036547,F,50-65,5,4,Hostel,Low,0,1,0,Modifying Booking,0
2036547,F,50-65,5,4,Hostel,Low,0,1,0,Modification Confirm,0
2006951,F,18-29,22,13,Hotel,Low,0,0,1,Modifying Booking,0
2006951,F,18-29,22,13,Hotel,Low,0,0,1,Modification Confirm,0
194134,M,40-49,7,7,Resort,Middle,0,0,1,Modifying Booking,0
194134,M,40-49,7,7,Resort,Middle,0,0,1,Modification Confirm,0
2023175,F,50-65,18,12,Resort,Middle,0,0,0,Modifying Booking,0
2023175,F,50-65,18,12,Resort,Middle,0,0,0,Modification Confirm,0
1687327,F,50-65,18,1,Hostel,Middle,0,1,1,Modifying Booking,0
1687327,F,50-65,18,1,Hostel,Middle,0,1,1,Modification Confirm,0
642299,F,30-39,10,2,Resort,Middle,1,0,1,Modifying Booking,0
642299,F,30-39,10,2,Resort,Middle,1,0,1,Modification Confirm,0
555684,M,40-49,13,6,Hotel,Middle,1,1,1,Modifying Booking,0
555684,M,40-49,13,6,Hotel,Middle,1,1,1,Modification Confirm,0
745811,M,50-65,5,11,Resort,Middle,0,0,0,Modifying Booking,0
745811,M,50-65,5,11,Resort,Middle,0,0,0,Modification Confirm,0
2021191,M,50-65,12,14,Resort,High,0,0,1,Modifying Booking,0
2021191,M,50-65,12,14,Resort,High,0,0,1,Modification Confirm,0
2017462,F,18-29,23,7,Hostel,Low,1,1,1,Modifying Booking,0
2017462,F,18-29,23,7,Hostel,Low,1,1,1,Modification Confirm,0
2080759,M,40-49,3,8,Hotel,High,0,1,1,Modifying Booking,0
2080759,M,40-49,3,8,Hotel,High,0,1,1,Modification Confirm,0
369817,M,40-49,23,14,Hostel,Low,0,1,0,Modifying Booking,0
369817,M,40-49,23,14,Hostel,Low,0,1,0,Modification Confirm,0
2044449,M,50-65,15,6,Hostel,Low,0,0,0,Modifying Booking,0
2044449,M,50-65,15,6,Hostel,Low,0,0,0,Modification Confirm,0
2048884,M,18-29,1,4,Hostel,High,0,0,0,Modifying Booking,0
2048884,M,18-29,1,4,Hostel,High,0,0,0,Modification Confirm,0
711763,M,40-49,13,1,Hostel,Middle,0,0,0,Modifying Booking,0
711763,M,40-49,13,1,Hostel,Middle,0,0,0,Modification Confirm,0
2041617,F,18-29,9,1,Hotel,High,0,0,0,Modifying Booking,0
2041617,F,18-29,9,1,Hotel,High,0,0,0,Modification Confirm,0
2021993,F,30-39,5,6,Hotel,High,0,0,1,Modifying Booking,0
2021993,F,30-39,5,6,Hotel,High,0,0,1,Modification Confirm,0
376299,F,50-65,16,8,Hostel,Low,0,1,1,Modifying Booking,0
376299,F,50-65,16,8,Hostel,Low,0,1,1,Modification Confirm,0
1694241,M,50-65,5,1,Hotel,High,0,1,0,Modifying Booking,0
1694241,M,50-65,5,1,Hotel,High,0,1,0,Modification Confirm,0
2028498,F,18-29,12,10,Hotel,Middle,1,0,0,Modifying Booking,0
2028498,F,18-29,12,10,Hotel,Middle,1,0,0,Modification Confirm,0
905069,F,40-49,14,14,Hotel,High,1,0,1,Modifying Booking,0
905069,F,40-49,14,14,Hotel,High,1,0,1,Modification Confirm,0
2024035,F,30-39,6,8,Hotel,Low,1,1,0,Modifying Booking,0
2024035,F,30-39,6,8,Hotel,Low,1,1,0,Modification Confirm,0
1789814,M,50-65,18,5,Resort,Middle,0,0,0,Modifying Booking,0
1789814,M,50-65,18,5,Resort,Middle,0,0,0,Modification Confirm,0
1460525,F,18-29,11,10,Hotel,High,1,0,0,Modifying Booking,0
1460525,F,18-29,11,10,Hotel,High,1,0,0,Modification Confirm,0
1973414,F,40-49,19,9,Resort,Low,1,1,1,Modifying Booking,0
1973414,F,40-49,19,9,Resort,Low,1,1,1,Modification Confirm,0
1596677,M,18-29,22,11,Resort,Low,1,0,1,Modifying Booking,0
1596677,M,18-29,22,11,Resort,Low,1,0,1,Modification Confirm,0
1366979,M,40-49,11,8,Hotel,Low,1,1,1,Modifying Booking,0
